fecha,consumo_gas,consumo_gas_lag_1,consumo_gas_lag_15,consumo_gas_rolling_window_8,consumo_gas_rolling_window_8_std,consumo_gas_rolling_window_15_std,temperatura_rolling_window_3,temperatura_lag_14,temperatura_lag_28,velocidad_viento_rolling_window_3,velocidad_viento_rolling_window_8,velocidad_viento_rolling_window_15,es_festivo,dia_semana,festivo_previo,festivo_siguiente,semana_anyo
2021-01-31,765.0,756.0,1035.0,867.5,82.18272324521607,123.94860686129756,14.577566425120773,9.03125,5.7625,9.236050724637677,7.5538949275362315,7.495215665976536,0,6,1.0,1.0,4
2021-02-01,842.0,765.0,1008.0,865.25,82.662394282837,125.75933175637068,15.112077294685989,9.268749999999999,4.983333333333333,10.537016908212555,7.489153079710145,7.794056245686681,1,0,0.0,1.0,5
2021-02-02,854.0,842.0,1199.0,848.5,66.16645675869117,104.46589783045579,15.415942028985507,8.20952380952381,4.277083333333334,9.808695652173908,7.335824275362318,7.925891994478951,1,1,1.0,1.0,5
2021-02-03,871.0,854.0,1102.0,837.5,50.672618698011036,91.198266483104,15.090579710144928,10.410416666666666,3.75,7.504347826086952,7.396671195652174,7.943780193236716,1,2,1.0,1.0,5
2021-02-04,887.0,871.0,1075.0,836.75,49.77018614161654,77.31087522833313,13.58695652173913,11.38125,4.9312499999999995,5.685704874835303,7.2782670454545455,7.840244839701362,1,3,1.0,1.0,5
2021-02-05,874.0,887.0,1009.0,836.375,49.433757985521986,69.64686435357443,12.994202898550725,12.920833333333334,4.28125,6.072990777338597,7.807194911067194,7.877315546772069,1,4,1.0,1.0,5
2021-02-06,805.0,874.0,1009.0,831.75,50.550540480363466,61.84542944192924,13.21304347826087,11.929166666666667,5.920833333333333,7.068642951251641,8.170057229907774,7.590842116820379,1,5,1.0,0.0,5
2021-02-07,836.0,805.0,902.0,841.75,40.29799711435185,61.371002924830165,12.98768115942029,13.220833333333333,6.8812500000000005,7.438010540184448,7.779545454545454,7.3181247255160295,0,6,1.0,1.0,5
2021-02-08,940.0,836.0,860.0,863.625,40.18150782920351,64.70092367044714,12.457971014492754,12.097916666666668,5.108333333333333,7.62028985507246,7.201284584980238,7.17026240667545,1,0,0.0,1.0,6
2021-02-09,955.0,940.0,988.0,877.75,50.124844139406484,60.69062844419959,11.792753623188405,10.777083333333332,4.366666666666667,7.686956521739124,7.101284584980237,7.262400087834871,1,1,1.0,1.0,6
2021-02-10,936.0,955.0,959.0,888.0,52.88261934294894,58.35751879577738,12.227506038647343,10.439583333333333,6.5375000000000005,8.73109903381642,7.375446722661397,7.479622310057093,1,2,1.0,1.0,6
2021-02-11,914.0,936.0,893.0,893.375,53.092742307344636,59.39191864218151,12.165549516908214,12.310416666666667,6.902083333333334,7.691243961352652,7.2713706357048755,7.458897672375934,1,3,1.0,1.0,6
2021-02-12,885.0,914.0,877.0,893.125,53.13174326950848,59.556535765442725,12.112058080808081,15.03125,7.041666666666667,6.395328282828277,7.3673933629776025,7.57826526130874,1,4,1.0,0.0,6
2021-02-13,781.0,885.0,842.0,881.5,66.42503830849866,63.15001036835484,11.839141414141414,14.116666666666667,7.091666666666666,5.230895915678519,7.059661149538867,7.524545454545455,0,5,1.0,0.0,6
2021-02-14,780.0,781.0,756.0,878.375,70.9706931466368,60.576594568556935,11.425946969696968,14.584782608695651,9.03125,6.298951471234074,6.9827363306982875,7.498434343434344,0,6,0.0,1.0,6
2021-02-15,887.0,780.0,765.0,884.75,68.88033100965619,54.562153288044506,10.630555555555555,16.63478260869565,9.268749999999999,5.7939009661835685,6.750852272727274,6.889835309617919,1,0,0.0,1.0,7
2021-02-16,898.0,887.0,842.0,879.5,65.58963332722477,54.439831356229654,10.852083333333335,15.028260869565216,8.20952380952381,7.559722222222216,7.036948287220026,6.929086517347387,1,1,1.0,1.0,7
2021-02-17,876.0,898.0,854.0,869.625,58.120410725122404,54.171684749238814,11.236805555555557,13.608695652173912,10.410416666666666,6.954166666666661,6.707940135046114,6.927528546332894,1,2,1.0,1.0,7
2021-02-18,875.0,876.0,871.0,862.0,51.829390448716275,54.160431875603294,11.815277777777778,12.123913043478263,11.38125,7.315277777777773,6.21991930171278,6.852021299956082,1,3,1.0,1.0,7
2021-02-19,827.0,875.0,887.0,851.125,48.371885281783634,55.43267044244256,11.168750000000001,13.25,12.920833333333334,5.659722222222217,6.275127635046113,6.923889986824769,1,4,1.0,1.0,7
2021-02-20,713.0,827.0,874.0,829.625,66.12960758994203,68.83299319643501,11.094444444444443,14.265217391304349,11.929166666666667,4.794444444444438,6.107608695652174,6.671819279754062,1,5,1.0,0.0,7
2021-02-21,764.0,713.0,805.0,827.5,68.15738090205848,71.93965725324112,11.63125,11.447826086956523,13.220833333333333,8.03194444444444,7.2703125,7.044681598594642,0,6,1.0,1.0,7
2021-02-22,930.0,764.0,836.0,846.25,73.63568622423524,73.97052179914377,12.603472222222223,11.660869565217391,12.097916666666668,8.841666666666661,7.228645833333334,7.2046212121212125,1,0,0.0,1.0,8
2021-02-23,906.0,930.0,940.0,848.625,75.42250043208801,71.97142290024026,13.695138888888891,12.269565217391303,10.777083333333332,9.351388888888884,7.441666666666666,7.018039086517348,1,1,1.0,1.0,8
2021-02-24,871.0,906.0,955.0,845.25,73.47642965118443,67.31928189074242,14.066161616161617,12.752083333333333,10.439583333333333,5.748888888888884,6.5912500000000005,6.657068072024594,1,2,1.0,1.0,8
2021-02-25,897.0,871.0,936.0,847.875,75.089351537255,64.72005650712339,13.834911616161614,11.475000000000001,12.310416666666667,4.821111111111105,6.42875,6.42262362758015,1,3,1.0,1.0,8
2021-02-26,872.0,897.0,914.0,847.5,74.94188224407937,62.800363966184555,13.192550505050505,12.109090909090908,15.03125,4.4377777777777725,6.362604166666666,6.367345849802372,1,4,1.0,1.0,8
2021-02-27,761.0,872.0,885.0,839.25,80.91574100789583,66.0539462070463,12.379861111111111,11.933333333333332,14.116666666666667,5.34263285024154,6.472341485507247,6.446528985507246,1,5,1.0,0.0,8
2021-02-28,777.0,761.0,781.0,847.25,68.92594369528399,66.32761401521947,12.277777777777779,10.235416666666667,14.584782608695651,6.0329106280193185,6.89317481884058,6.583026570048309,0,6,1.0,1.0,8
2021-03-01,917.0,777.0,780.0,866.375,63.54287079264835,66.57305332167788,12.609027777777778,9.722916666666666,16.63478260869565,7.580132850241541,6.19317481884058,6.623582125603864,1,0,0.0,1.0,9
2021-03-02,906.0,917.0,887.0,863.375,60.60866863977037,67.47345156923721,13.221527777777778,12.597916666666668,15.028260869565216,8.93055555555555,6.50567481884058,7.073859903381643,1,1,1.0,1.0,9
2021-03-03,893.0,906.0,898.0,861.75,59.46607676410184,67.24546364589894,13.354861111111111,11.389583333333334,13.608695652173912,8.095893719806758,6.422364130434783,6.690260869565218,1,2,1.0,1.0,9
2021-03-04,898.0,893.0,876.0,865.125,60.81690906788343,68.03381512159619,13.03125,11.458333333333334,12.123913043478263,6.404045893719801,6.438858695652174,6.513557971014493,1,3,1.0,1.0,9
2021-03-05,883.0,898.0,875.0,863.375,59.96412618033551,68.24291346429143,12.4375,10.658333333333333,13.25,4.290157004830912,6.306567028985508,6.468835748792271,1,4,1.0,0.0,9
2021-03-06,796.0,883.0,827.0,853.875,64.26827144311156,69.58598654764519,12.209027777777777,11.166666666666666,14.265217391304349,4.592874396135261,6.480525362318841,6.476891304347827,0,5,1.0,0.0,9
2021-03-07,807.0,796.0,713.0,859.625,56.34064125604733,59.67515236279946,12.143749999999999,13.06875,11.447826086956523,4.931944444444439,6.284850543478261,6.541057971014493,0,6,0.0,1.0,9
2021-03-08,948.0,807.0,764.0,881.0,52.84478620044958,57.73486196150278,12.246527777777779,13.575000000000001,11.660869565217391,5.1749999999999945,5.98485054347826,5.897446859903383,1,0,0.0,1.0,10
2021-03-09,953.0,948.0,930.0,885.5,57.661574231518756,59.6916680793453,11.90625,14.441666666666668,12.269565217391303,5.314311594202894,5.6308423913043475,5.771420289855072,1,1,1.0,1.0,10
2021-03-10,937.0,953.0,906.0,889.375,60.22087322040741,61.45125826910813,11.456944444444444,14.181818181818182,12.752083333333333,6.233756038647338,5.273550724637681,5.917531400966184,1,2,1.0,1.0,10
2021-03-11,886.0,937.0,871.0,888.5,60.21153188076501,61.51399376215882,11.380555555555555,12.88125,11.475000000000001,6.98236714975845,5.567278079710145,6.144142512077295,1,3,1.0,1.0,10
2021-03-12,884.0,886.0,897.0,886.75,60.09932255382234,61.27906501835106,11.820833333333333,12.514583333333334,12.109090909090908,6.6763888888888845,5.732971014492754,6.142475845410628,1,4,1.0,1.0,10
2021-03-13,761.0,884.0,872.0,871.5,74.85414388758075,67.94626728595723,12.262500000000001,11.74375,11.933333333333332,6.688888888888884,6.173075181159421,6.367753623188406,1,5,1.0,0.0,10
2021-03-14,774.0,761.0,761.0,868.75,78.34675670194693,66.56468390112465,12.4375,12.575000000000001,10.235416666666667,6.473611111111105,6.2725543478260875,6.370338164251208,0,6,1.0,1.0,10
2021-03-15,898.0,774.0,777.0,880.125,74.61795551818666,61.918687078484574,12.489583333333334,13.508333333333333,9.722916666666666,7.3416666666666615,6.636616847826087,6.404227053140096,1,0,0.0,1.0,11
2021-03-16,877.0,898.0,917.0,871.25,69.43393571281418,60.88255673249279,12.418055555555554,13.581249999999999,12.597916666666668,6.647222222222218,6.725158514492754,6.1811714975845415,1,1,1.0,1.0,11
2021-03-17,844.0,877.0,906.0,857.625,61.32102296229751,60.615258176543485,12.463194444444442,12.975,11.389583333333334,6.579166666666662,6.746875,5.90006038647343,1,2,1.0,1.0,11
2021-03-18,916.0,844.0,893.0,855.0,57.78531696843598,61.54231993398232,12.152777777777777,12.5375,11.458333333333334,6.391666666666662,6.695833333333334,6.063381642512078,1,3,1.0,1.0,11
2021-03-19,915.0,916.0,898.0,858.625,60.836872043192386,62.2316716180792,10.850694444444445,11.799999999999999,10.658333333333333,6.49444444444444,6.5421875,6.199251207729469,1,4,1.0,1.0,11
2021-03-20,849.0,915.0,883.0,854.25,60.00416652199876,62.418709038995146,9.762500000000001,12.289583333333333,11.166666666666666,7.54583333333333,7.072916666666667,6.551195652173914,1,5,1.0,0.0,11
2021-03-21,841.0,849.0,796.0,864.25,47.634771213591456,59.64498142780581,9.110416666666666,12.341666666666667,13.06875,7.236111111111107,6.901041666666667,6.592028985507246,0,6,1.0,1.0,11
2021-03-22,933.0,841.0,807.0,884.125,36.45912584172393,58.599691206722945,10.30625,12.108333333333334,13.575000000000001,7.243055555555551,6.830729166666667,6.661473429951692,1,0,0.0,0.0,12
2021-03-23,895.0,933.0,948.0,883.75,36.31115531072791,55.80689494864416,11.245138888888889,11.268749999999999,14.441666666666668,5.955555555555551,6.5531250000000005,6.707306763285024,0,1,1.0,1.0,12
2021-03-24,872.0,895.0,953.0,883.125,36.486543507746255,51.75473293286203,10.98236111111111,10.99375,14.181818181818182,5.647222222222219,6.526041666666667,6.658611111111112,1,2,0.0,1.0,12
2021-03-25,853.0,872.0,937.0,884.25,35.224788349761866,48.68831873203146,11.809017094017094,11.879166666666668,12.88125,5.803739316239312,6.539943910256411,6.575470085470085,1,3,1.0,1.0,12
2021-03-26,835.0,853.0,886.0,874.125,36.41599923110431,49.01146610256953,12.285128205128204,12.589583333333332,12.514583333333334,5.618461538461534,6.263173076923077,6.434525641025642,1,4,1.0,0.0,12
2021-03-27,718.0,835.0,884.0,849.5,62.26211872857508,61.191113578296,13.99443376068376,12.31875,11.74375,5.39817168338907,6.114939381270903,6.402967670011149,0,5,1.0,0.0,12
2021-03-28,699.0,718.0,761.0,830.75,81.91764156761181,69.3340430366575,13.64385101010101,12.404166666666667,12.575000000000001,4.804710144927531,5.512022714604236,6.198634336677815,0,6,0.0,0.0,12
2021-03-29,776.0,699.0,774.0,822.625,83.95396272447516,69.18346898610918,13.628156565656566,12.745833333333332,13.508333333333333,5.202487922705309,5.500564381270903,6.180301003344482,0,0,0.0,1.0,13
2021-03-30,763.0,776.0,898.0,801.375,72.79901392581567,70.98135234659843,13.187184343434344,12.104166666666666,13.581249999999999,5.403333333333329,5.42504354793757,6.015301003344481,1,1,0.0,0.0,13
2021-03-31,736.0,763.0,877.0,781.5,64.85808684020114,74.8309205253167,13.250694444444443,12.539583333333333,12.975,5.532575757575753,5.353405290361812,5.975705043748522,0,2,1.0,1.0,13
2021-04-01,668.0,736.0,844.0,756.0,64.29396772414881,85.46550404082343,13.440972222222221,11.814583333333333,12.5375,5.39785353535353,5.407051123695146,5.944038377081855,1,3,0.0,1.0,13
2021-04-02,638.0,668.0,916.0,729.125,62.87501775063302,92.53092147261424,14.411111111111111,8.197916666666666,11.799999999999999,6.124242424242419,5.545232213438735,5.961816154859633,1,4,1.0,1.0,13
2021-04-03,619.0,638.0,915.0,702.125,57.01989001341878,97.54388511746521,15.53125,9.275,12.289583333333333,6.251388888888883,5.590753046772068,5.92709393263741,1,5,1.0,0.0,13
2021-04-04,626.0,619.0,849.0,690.625,62.385752723331336,103.05976074935381,15.964583333333332,9.858333333333333,12.341666666666667,5.81805555555555,5.564507575757576,5.598482821526299,0,6,1.0,1.0,13
2021-04-05,698.0,626.0,841.0,690.5,62.367573992530644,102.11720623638114,15.510416666666666,11.785416666666668,12.108333333333334,5.985024154589368,5.987849967061924,5.711598763555285,1,0,0.0,1.0,14
2021-04-06,779.0,698.0,933.0,690.875,62.96129763592472,89.99365056967608,14.639583333333334,12.091666666666667,11.268749999999999,6.478079710144923,6.0690999670619235,5.774098763555285,1,1,1.0,1.0,14
2021-04-07,831.0,779.0,895.0,699.375,77.09351927552164,83.66896221476077,13.553472222222224,9.07,10.99375,7.035024154589368,6.17639163372859,5.814376541333063,1,2,1.0,1.0,14
2021-04-08,811.0,831.0,872.0,708.75,86.2053196900091,78.13236631938459,12.75,14.265384615384617,11.879166666666668,6.594444444444439,6.3860507246376805,5.90104320799973,1,3,1.0,1.0,14
2021-04-09,841.0,811.0,853.0,730.375,95.69883937197159,76.90798460002665,12.07152777777778,13.52,12.589583333333332,6.243055555555551,6.3860507246376805,5.861962011418533,1,4,1.0,1.0,14
2021-04-10,739.0,841.0,835.0,743.0,88.13463726432344,71.9005927520427,12.441666666666668,14.197916666666666,12.31875,5.6705917874396095,6.006272644927536,5.824802591128678,1,5,1.0,0.0,14
2021-04-11,752.0,739.0,718.0,759.625,72.57299281216046,72.04905736140145,12.952777777777778,13.213636363636363,12.404166666666667,5.028925120772942,5.927626811594203,5.827193895476503,0,6,1.0,1.0,14
2021-04-12,850.0,752.0,699.0,787.625,54.651983364869174,77.49211941499854,13.129166666666668,13.472916666666668,12.745833333333332,5.473369565217387,6.256793478260869,5.995693895476505,1,0,0.0,1.0,15
2021-04-13,855.0,850.0,776.0,807.25,45.25088791551541,82.50494934648755,12.877525252525253,12.875,12.104166666666666,6.1079545454545405,6.0523715415019765,6.005895915678524,1,1,1.0,1.0,15
2021-04-14,814.0,855.0,763.0,811.625,43.798034854803085,84.24103739242639,12.855997474747475,13.404166666666667,12.539583333333333,6.593560606060602,5.970932147562582,6.065239350021958,1,2,1.0,1.0,15
2021-04-15,835.0,814.0,736.0,812.125,44.07278881901398,86.86398782552044,12.841414141414141,14.043750000000001,11.814583333333333,6.748089591567847,6.149193017127799,6.238796662274924,1,3,1.0,1.0,15
2021-04-16,851.0,835.0,668.0,817.125,46.147086272356006,86.31045845142401,12.973611111111111,15.785416666666668,8.197916666666666,7.294301712779969,6.3148180171278,6.385185551163812,1,4,1.0,1.0,15
2021-04-17,781.0,851.0,638.0,809.625,46.58613374323462,78.30179709668964,12.241666666666667,16.764583333333334,9.275,7.473973429951687,6.432526350461133,6.335185551163812,1,5,1.0,0.0,15
2021-04-18,741.0,781.0,619.0,809.875,46.15637241254343,65.86617023140245,12.116666666666667,15.34375,9.858333333333333,7.348611111111107,6.778450263504611,6.458241106719368,0,6,1.0,1.0,15
2021-04-19,817.0,741.0,626.0,818.0,39.79590790161703,48.7774342830552,12.248611111111112,14.422916666666666,11.785416666666668,6.948973429951685,7.034836133069829,6.61136912604304,1,0,0.0,1.0,16
2021-04-20,808.0,817.0,698.0,812.75,37.68573053178055,39.85330242634064,13.390277777777778,14.152083333333335,12.091666666666667,6.872584541062797,6.957231966403162,6.512697628458499,1,1,1.0,1.0,16
2021-04-21,807.0,808.0,779.0,806.75,33.5974063624768,39.09670549997826,14.041666666666666,12.085416666666667,9.07,6.898973429951686,7.07508234519104,6.54241985068072,1,2,1.0,1.0,16
2021-04-22,813.0,807.0,831.0,806.625,33.5684269174766,38.64243904359232,14.170138888888888,12.012500000000001,14.265384615384617,6.937499999999996,7.163813405797102,6.5918642951251645,1,3,1.0,1.0,16
2021-04-23,770.0,813.0,811.0,798.5,33.5857112474884,39.82186525491506,14.065972222222221,12.116666666666667,13.52,6.458333333333329,6.848573369565218,6.485475406236276,1,4,1.0,1.0,16
2021-04-24,688.0,770.0,841.0,778.125,44.767454696460426,48.55992861059774,14.180555555555557,13.195833333333333,14.197916666666666,5.859217171717167,6.5369256422924895,6.4656521739130435,1,5,1.0,1.0,16
2021-04-25,691.0,688.0,739.0,766.875,54.24662596485655,53.794405798723936,15.066666666666668,13.545833333333334,13.213636363636363,6.093939393939389,6.64630064229249,6.6765338164251204,1,6,1.0,1.0,16
2021-04-26,781.0,691.0,752.0,771.875,53.35711895198963,52.78374569432804,15.65721618357488,12.645833333333334,13.472916666666668,7.011391084760645,6.722115859683795,6.881968599033816,1,0,1.0,1.0,17
2021-04-27,784.0,781.0,850.0,767.75,50.57314363515954,50.43307682558076,15.881521739130433,12.44090909090909,12.875,6.775785024154584,6.471979990118577,6.726135265700482,1,1,1.0,1.0,17
2021-04-28,785.0,784.0,855.0,764.875,48.57229516033264,47.01944886351045,15.845410628019323,13.481250000000001,13.404166666666667,5.4382850241545855,6.108438323451911,6.54259991216513,1,2,1.0,1.0,17
2021-04-29,791.0,785.0,814.0,762.875,46.89025942102519,46.35556164299815,16.049305555555556,12.602083333333333,14.043750000000001,4.837499999999996,5.949063323451911,6.530756477821695,1,3,1.0,1.0,17
2021-04-30,776.0,791.0,835.0,758.25,42.8943885773906,44.062401637847124,16.564583333333335,12.8375,15.785416666666668,5.486111111111106,5.927709156785244,6.473739569609135,1,4,1.0,1.0,17
2021-05-01,691.0,776.0,851.0,748.375,48.52668632529812,44.73168686203941,16.39027777777778,11.285416666666668,16.764583333333334,6.618478260869561,6.168492671277997,6.407435221783048,1,5,1.0,1.0,17
2021-05-02,696.0,691.0,781.0,749.375,47.168202061493474,48.249056245393874,15.480555555555556,12.227083333333333,15.34375,6.8907004830917815,6.335869565217392,6.414101888449713,1,6,1.0,1.0,17
2021-05-03,780.0,696.0,741.0,760.5,41.600137362405874,48.052352402648495,14.61875,13.233333333333333,14.422916666666666,6.665700483091783,6.142119565217391,6.33715744400527,1,0,1.0,1.0,18
2021-05-04,753.0,780.0,817.0,757.0,40.79915965520652,45.91835404383519,14.38125,14.710416666666667,14.152083333333335,6.684722222222217,6.045991847826087,6.354584980237154,1,1,1.0,1.0,18
2021-05-05,734.0,753.0,808.0,750.75,39.89181799387859,44.45222154178313,15.28125,14.18125,12.085416666666667,6.179166666666663,6.112137681159421,6.275418313570487,1,2,1.0,1.0,18
2021-05-06,713.0,734.0,807.0,741.75,39.17634125700476,43.36138286320335,16.43541666666667,13.618749999999999,12.012500000000001,7.043055555555551,6.7439085144927535,6.365973869126043,1,3,1.0,1.0,18
2021-05-07,684.0,713.0,813.0,728.375,38.213451259241374,42.70474491312457,17.40138888888889,14.397916666666667,12.116666666666667,6.502294685990333,6.670289855072464,6.267543917435222,1,4,1.0,1.0,18
2021-05-08,582.0,684.0,770.0,704.125,59.371560050723474,58.34968478308639,18.01527777777778,14.525,13.195833333333333,6.842572463768112,6.620810688405797,6.352266139657444,1,5,1.0,1.0,18
2021-05-09,580.0,582.0,688.0,690.25,74.03618806270784,69.3446877149617,18.228472222222223,16.277083333333334,13.545833333333334,6.3634057971014455,6.64825634057971,6.466811594202898,1,6,1.0,1.0,18
2021-05-10,703.0,580.0,691.0,691.125,74.15512216196966,69.03746394944757,18.296085858585858,16.169565217391302,12.645833333333334,6.384090909090904,6.480311264822134,6.3255742204655245,1,0,1.0,1.0,19
2021-05-11,722.0,703.0,781.0,683.875,66.6835544086465,67.10169964492665,17.964141414141412,15.197916666666666,12.44090909090909,6.954924242424238,6.729269598155468,6.340972771190163,1,1,1.0,1.0,19
2021-05-12,719.0,722.0,784.0,679.625,62.60747901465855,64.60591156793373,17.336363636363636,16.16875,13.481250000000001,7.320202020202015,6.886561264822134,6.575694993412385,1,2,1.0,1.0,19
2021-05-13,723.0,719.0,785.0,678.25,61.35086447172567,61.65016510231528,17.272916666666667,16.78125,12.602083333333333,8.780555555555551,7.455832098155467,6.994028326745718,1,3,1.0,1.0,19
2021-05-14,709.0,723.0,791.0,677.75,61.04272508426998,57.42655765244347,17.254166666666666,16.743750000000002,12.8375,8.74444444444444,7.367290431488801,7.122361660079052,1,4,1.0,1.0,19
2021-05-15,593.0,709.0,776.0,666.375,67.81474239215059,60.47179586582504,17.656944444444445,15.645833333333334,11.285416666666668,8.726388888888884,7.720596590909091,7.2237505489679394,1,5,1.0,1.0,19
2021-05-16,583.0,593.0,691.0,666.5,67.63769025370843,66.72273832453031,18.386805555555558,14.052083333333334,12.227083333333333,7.99444444444444,7.887784090909091,7.269221563460693,1,6,1.0,1.0,19
2021-05-17,690.0,583.0,696.0,680.25,58.04124149503693,66.66961898224731,18.40902777777778,14.158333333333333,13.233333333333333,7.44305555555555,7.772159090909091,7.232832674571806,1,0,1.0,1.0,20
2021-05-18,697.0,690.0,780.0,679.5,57.74327419089772,61.41777313728336,18.6375,14.933333333333332,14.710416666666667,7.427777777777773,8.111979166666666,7.376166007905138,1,1,1.0,1.0,20
2021-05-19,701.0,697.0,753.0,676.875,55.985808150683965,58.33262584604943,17.758333333333333,16.752083333333335,14.18125,7.273611111111106,8.007291666666667,7.3869993412384725,1,2,1.0,1.0,20
2021-05-20,691.0,701.0,734.0,673.375,53.80902075196301,56.2744126918219,17.9375,17.620833333333334,13.618749999999999,7.261111111111107,7.75,7.449221563460694,1,3,1.0,1.0,20
2021-05-21,665.0,691.0,713.0,666.125,49.93549410417435,55.170989616265395,18.047916666666666,17.83125,14.397916666666667,6.586111111111106,7.2890625,7.284777119016249,1,4,1.0,1.0,20
2021-05-22,593.0,665.0,684.0,651.625,52.483841050632044,58.36926784337295,18.141666666666666,18.59375,14.525,6.138888888888885,7.030208333333333,7.314318181818181,1,5,1.0,0.0,20
2021-05-23,593.0,593.0,582.0,651.625,52.483841050632044,57.33344407519743,17.51875,18.260416666666668,16.277083333333334,5.599999999999995,6.577604166666667,7.20070707070707,0,6,1.0,1.0,20
2021-05-24,675.0,593.0,580.0,663.125,44.818483113230016,52.411649014135385,17.41736111111111,18.03409090909091,16.169565217391302,6.445833333333329,6.708333333333334,7.301262626262626,1,0,0.0,1.0,21
2021-05-25,684.0,675.0,703.0,662.375,44.352282917561915,51.795201101480686,17.350694444444443,17.597916666666666,15.197916666666666,6.404166666666662,6.640625,7.318333333333333,1,1,1.0,1.0,21
2021-05-26,685.0,684.0,722.0,660.875,43.20197581459865,49.94921230133449,17.848611111111108,16.377083333333335,16.16875,6.623611111111107,6.276041666666668,7.134444444444444,1,2,1.0,1.0,21
2021-05-27,679.0,685.0,719.0,658.125,40.923054976026364,47.988788373158485,18.059722222222224,17.84375,16.78125,5.583333333333329,6.074479166666667,6.953888888888889,1,3,1.0,1.0,21
2021-05-28,667.0,679.0,723.0,655.125,39.00343391475038,45.172157459255814,18.947916666666668,17.541666666666668,16.743750000000002,5.409722222222217,5.9463541666666675,6.644166666666667,1,4,1.0,1.0,21
2021-05-29,594.0,667.0,709.0,646.25,44.17093420532169,46.07240678178945,20.077083333333334,17.585416666666667,15.645833333333334,5.566666666666663,5.893750000000001,6.498888888888889,1,5,1.0,1.0,21
2021-05-30,582.0,594.0,593.0,644.875,46.19040562095118,47.164554891308484,21.177083333333332,20.033333333333335,14.052083333333334,5.4680555555555515,5.822916666666667,6.302222222222222,1,6,1.0,1.0,21
2021-05-31,659.0,582.0,583.0,653.125,41.22910726311844,43.14096495377517,21.655555555555555,17.608333333333334,14.158333333333333,5.220833333333329,5.804166666666667,6.089444444444444,1,0,1.0,1.0,22
2021-06-01,670.0,659.0,690.0,652.5,40.88660276562146,42.350015460726965,21.517361111111114,18.270833333333332,14.933333333333332,5.2902777777777725,5.460416666666667,6.068333333333333,1,1,1.0,1.0,22
2021-06-02,668.0,670.0,697.0,650.5,39.4932182243195,40.96769923918586,21.184722222222224,17.395833333333332,16.752083333333335,5.712499999999995,5.563541666666667,5.9591666666666665,1,2,1.0,1.0,22
2021-06-03,670.0,668.0,701.0,648.625,37.94709663276725,39.154760094977625,21.242361111111112,18.145833333333332,17.620833333333334,6.594444444444439,5.793229166666666,5.953611111111111,1,3,1.0,1.0,22
2021-06-04,668.0,670.0,691.0,647.25,36.87333531350653,37.935785342125556,21.63263888888889,18.602083333333333,17.83125,7.24444444444444,6.083333333333333,6.065,1,4,1.0,1.0,22
2021-06-05,592.0,668.0,665.0,637.875,40.49140120356404,40.48891676684391,21.668055555555554,17.677083333333332,18.59375,6.94305555555555,6.138541666666667,6.030555555555556,1,5,1.0,0.0,22
2021-06-06,585.0,592.0,593.0,636.75,41.98213905935969,41.271689824290156,21.843055555555555,16.277083333333334,18.260416666666668,7.054166666666663,6.351041666666667,6.136666666666668,0,6,1.0,1.0,22
2021-06-07,654.0,585.0,593.0,645.75,35.83593567515315,38.737578654325084,21.67986111111111,18.297916666666666,18.03409090909091,6.223611111111107,6.366666666666666,6.1897222222222235,1,0,0.0,1.0,23
2021-06-08,659.0,654.0,675.0,645.75,35.83593567515315,38.18089774194654,21.930434782608696,17.477083333333333,17.597916666666666,6.261111111111106,6.528645833333333,5.993611111111111,1,1,1.0,1.0,23
2021-06-09,653.0,659.0,684.0,643.625,34.67785419295717,36.89496029592832,22.28182367149758,17.770833333333332,16.377083333333335,5.2999999999999945,6.354687499999999,5.9158333333333335,1,2,1.0,1.0,23
2021-06-10,657.0,653.0,685.0,642.25,33.77974879377956,35.44250877930999,23.356129227053135,18.931250000000002,17.84375,5.631944444444439,6.336458333333334,5.991388888888889,1,3,1.0,1.0,23
2021-06-11,640.0,657.0,679.0,638.5,31.87027275869636,34.08015761197691,24.509722222222223,20.141666666666666,17.541666666666668,5.3013888888888845,6.043749999999999,5.937222222222222,1,4,1.0,1.0,23
2021-06-12,575.0,640.0,667.0,626.875,36.23509545808514,37.23758981510695,25.41736111111111,21.158333333333335,17.585416666666667,5.863888888888884,5.836979166666667,6.006666666666666,1,5,1.0,1.0,23
2021-06-13,559.0,575.0,594.0,622.75,42.165490290378045,40.9101221611249,26.065277777777776,22.23125,20.033333333333335,6.05694444444444,6.004166666666666,6.089444444444444,1,6,1.0,1.0,23
2021-06-14,639.0,559.0,582.0,629.5,39.496835316255456,38.433368438426875,26.446527777777778,21.577083333333334,17.608333333333334,6.387499999999996,5.793749999999999,6.1211111111111105,1,0,1.0,1.0,24
2021-06-15,646.0,639.0,659.0,628.5,38.88444419043948,38.03507153492322,26.840972222222224,20.743750000000002,18.270833333333332,5.952777777777773,5.735416666666667,6.1530555555555555,1,1,1.0,1.0,24
2021-06-16,650.0,646.0,670.0,627.375,37.99600542913465,37.084202772045124,26.819444444444446,21.233333333333334,17.395833333333332,5.665277777777773,5.780729166666666,6.164444444444444,1,2,1.0,1.0,24
2021-06-17,667.0,650.0,668.0,629.125,39.63201267373173,37.020200405931114,26.366666666666664,21.75,18.145833333333332,7.084722222222219,6.463020833333333,6.395555555555555,1,3,1.0,1.0,24
